,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude
18495,2.0625,44.0,4.056022408963585,1.1008403361344539,,2.9859943977591037,,
18496,2.5387,,4.185263157894737,,,4.069473684210526,37.0,
18497,3.2614,27.0,5.947103274559194,1.1309823677581865,1782.0,4.488664987405541,,-121.54
18498,4.0238,19.0,6.498630136986302,1.0794520547945206,,3.128767123287671,37.02,-121.51
18499,5.2327,34.0,4.731182795698925,0.967741935483871,217.0,2.3333333333333335,37.35,
18500,3.6964,39.0,7.160377358490566,1.330188679245283,,2.3773584905660377,37.37,-121.55
18501,15.0001,52.0,,1.2307692307692308,55.0,2.1153846153846154,37.19,-121.59
18502,3.8062,25.0,4.5576923076923075,0.8846153846153846,300.0,2.8846153846153846,,-121.37
18503,6.0622,10.0,10.095238095238095,,,3.7142857142857144,37.18,-122.03
18504,15.0001,26.0,12.5,,,4.25,37.13,
18505,9.5908,,,1.1176470588235294,,3.7058823529411766,,-121.98
18506,2.625,16.0,,,,7.2,37.0,-122.0
18507,,29.0,5.536585365853658,1.0975609756097562,112.0,2.731707317073171,,-122.01
18508,4.9808,28.0,5.527196652719665,1.00418410041841,652.0,2.728033472803347,36.99,-122.01
18509,,29.0,6.404517453798768,1.0410677618069815,1476.0,3.030800821355236,36.99,
18510,4.3409,40.0,5.134883720930232,1.041860465116279,,3.1116279069767443,36.98,
18511,3.5562,43.0,5.033846153846154,,,2.436923076923077,36.98,-122.0
18512,3.6902,41.0,5.221311475409836,,1290.0,2.6434426229508197,,-122.01
18513,,47.0,,1.064102564102564,607.0,,36.98,-122.01
18514,2.7875,30.0,,1.0633187772925765,1023.0,2.2336244541484715,36.99,-122.02
18515,2.1734,21.0,3.905263157894737,1.0368421052631578,,2.5894736842105264,36.98,-122.02
18516,3.2368,44.0,,1.08675799086758,657.0,3.0,36.98,-122.02
18517,5.6188,35.0,6.432835820895522,1.0597014925373134,866.0,2.5850746268656715,36.98,-122.04
18518,,33.0,5.992481203007519,,385.0,2.8947368421052633,,-122.04
18519,5.3972,30.0,,1.0095238095238095,1098.0,,36.97,
18520,2.4732,14.0,,1.0747126436781609,4731.0,13.594827586206897,37.0,-122.06
18521,3.6797,20.0,5.348017621145375,1.0418502202643172,,2.5220264317180616,36.97,-122.05
18522,4.2542,16.0,6.048561151079137,1.0989208633093526,,2.883093525179856,36.97,
18523,4.2254,,,,,2.5544715447154474,,
18524,2.9286,,5.353233830845771,1.0248756218905473,495.0,2.462686567164179,36.98,-122.04
18525,5.1806,45.0,,,621.0,2.4069767441860463,36.97,
18526,,,6.3156146179401995,1.1129568106312293,,,36.97,-122.04
18527,5.2128,49.0,5.781021897810219,0.9927007299270073,331.0,2.4160583941605838,36.97,-122.04
18528,,44.0,4.996138996138996,1.0386100386100385,645.0,2.4903474903474905,36.96,
18529,2.1553,37.0,,,1341.0,2.025679758308157,36.98,-122.03
18530,2.5954,,5.281318681318681,1.1362637362637362,1144.0,2.5142857142857142,,-122.01
18531,2.7125,35.0,,1.109704641350211,552.0,2.329113924050633,,
18532,,21.0,4.463235294117647,1.1397058823529411,226.0,1.661764705882353,,-122.02
18533,1.9286,29.0,3.896813353566009,1.1335356600910471,1743.0,2.644916540212443,,-122.02
18534,,43.0,4.6594827586206895,1.0969827586206897,,2.603448275862069,,-122.01
18535,2.9444,52.0,3.484848484848485,0.7651515151515151,525.0,1.9886363636363635,36.97,-122.01
18536,2.5368,,4.201570680628272,1.0261780104712042,743.0,1.9450261780104712,,-122.01
18537,,20.0,6.2706766917293235,1.137844611528822,,2.4586466165413534,36.98,
18538,,27.0,3.785234899328859,,1511.0,2.0281879194630874,,-122.01
18539,3.1205,30.0,4.132530120481928,0.9718875502008032,753.0,,,-122.0
18540,3.1932,,5.3509933774834435,,608.0,2.013245033112583,,-122.0
18541,2.0547,52.0,5.135021097046414,1.371308016877637,,2.1434599156118144,36.95,-122.01
18542,2.1964,51.0,,1.0175438596491229,488.0,2.1403508771929824,36.97,
18543,,36.0,4.955882352941177,1.0147058823529411,223.0,3.2794117647058822,36.97,-122.03
18544,1.6923,,5.52054794520548,0.9863013698630136,200.0,2.73972602739726,,-122.03
18545,4.4659,,,,570.0,,36.97,-122.04
18546,,18.0,4.0807926829268295,,1391.0,2.120426829268293,36.96,-122.03
18547,1.1552,44.0,4.273381294964029,1.2158273381294964,,2.338129496402878,,-122.02
18548,,39.0,3.504950495049505,1.0907590759075907,1365.0,,36.97,-122.02
18549,2.0172,52.0,2.540983606557377,1.0,1054.0,3.455737704918033,36.96,-122.02
18550,,40.0,4.201438848920863,,316.0,2.273381294964029,36.96,-122.03
18551,2.425,28.0,4.174025974025974,1.0935064935064935,,2.4051948051948053,36.96,-122.03
18552,4.1964,32.0,4.907849829351536,1.0443686006825939,802.0,2.737201365187713,,
18553,2.1667,42.0,5.173076923076923,1.0288461538461537,,1.9230769230769231,36.96,
18554,2.5865,42.0,4.952586206896552,1.1379310344827587,,3.0301724137931036,,-122.04
18555,,32.0,5.897297297297297,1.0972972972972972,1122.0,3.0324324324324325,36.96,
18556,4.4567,,,1.0,1080.0,2.967032967032967,36.95,
18557,3.1312,19.0,,1.1437125748502994,324.0,1.9401197604790419,,-122.01
18558,4.2045,30.0,,1.069364161849711,644.0,3.722543352601156,36.96,
18559,,52.0,,1.7,24.0,2.4,,-122.06
18560,3.8269,18.0,,0.9606986899563319,1091.0,2.3820960698689957,36.87,-122.05
18561,3.9667,27.0,5.793002915451895,1.0903790087463556,961.0,2.801749271137026,36.95,
18562,2.9712,52.0,10.105105105105105,1.9339339339339339,796.0,2.3903903903903903,,-122.04
18563,2.8056,32.0,3.512019230769231,1.0144230769230769,1494.0,3.5913461538461537,36.91,-121.75
18564,3.1062,29.0,4.6183206106870225,1.0725190839694656,863.0,3.2938931297709924,36.92,-121.74
18565,,17.0,,1.0907407407407408,1193.0,2.2092592592592593,,-121.74
18566,2.6506,14.0,4.813486370157819,,1350.0,1.9368723098995695,36.92,-121.74
18567,,,4.665121668597914,1.0208574739281575,,2.623406720741599,36.93,-121.75
18568,3.6,,4.988919667590028,0.9778393351800554,1071.0,2.966759002770083,36.92,
18569,,,,1.0524590163934426,1068.0,3.501639344262295,36.92,-121.75
18570,3.2216,36.0,5.319796954314721,,,,36.92,-121.76
18571,3.4125,,3.587121212121212,0.9734848484848485,1120.0,4.242424242424242,,-121.76
18572,1.6875,52.0,,1.1403061224489797,,2.811224489795918,,-121.75
18573,1.9609,,3.393617021276596,1.1622340425531914,1359.0,3.6143617021276597,36.91,-121.76
18574,,42.0,2.8264462809917354,0.9669421487603306,,4.776859504132231,36.91,-121.75
18575,2.8348,,,,,,36.91,-121.77
18576,2.0775,44.0,,1.026578073089701,1321.0,4.3887043189368775,,-121.76
18577,2.4375,20.0,,1.012962962962963,,2.8407407407407406,,-121.77
18578,3.0192,,4.214750542299349,,,4.0,36.93,-121.77
18579,,33.0,4.67109634551495,1.053156146179402,1075.0,3.5714285714285716,36.93,
18580,2.6434,20.0,,,,3.5311475409836066,36.92,-121.76
18581,3.5,9.0,5.050153531218014,1.1381780962128967,3198.0,3.2732855680655066,,-121.77
18582,,19.0,4.677839851024209,0.9478584729981379,,3.456238361266294,,-121.79
18583,4.3906,,5.695488721804511,,975.0,3.6654135338345863,36.92,-121.78
18584,2.4053,21.0,4.945132743362832,1.1716814159292035,2236.0,3.9575221238938054,36.93,-121.78
18585,,18.0,3.3961661341853033,1.0894568690095847,1033.0,3.3003194888178915,36.94,-121.77
18586,3.7863,,5.575129533678757,1.1139896373056994,1516.0,3.9274611398963732,,
18587,2.8214,,4.763527054108216,,1669.0,3.344689378757515,,-121.8
18588,2.5556,20.0,5.132478632478633,1.205128205128205,,2.5683760683760686,37.08,-122.25
18589,5.2101,18.0,5.8173076923076925,,,3.0721153846153846,,-122.14
18590,5.1412,,6.429672447013488,,,2.791907514450867,37.05,-122.11
18591,4.7188,27.0,6.393548387096774,,543.0,3.503225806451613,36.97,-122.13
18592,4.9792,26.0,5.663316582914573,1.0,543.0,2.728643216080402,37.13,-122.07
18593,,46.0,4.695945945945946,0.918918918918919,408.0,2.7567567567567566,37.09,-122.09
18594,3.6474,32.0,6.431707317073171,1.1926829268292682,,,37.11,-122.09
18595,4.125,,5.748971193415638,1.1893004115226338,,2.720164609053498,37.09,-122.12
18596,4.3429,33.0,,1.1070889894419307,,2.6847662141779787,37.07,
18597,4.425,,5.563176895306859,1.0722021660649819,791.0,2.8555956678700363,,-122.08
18598,5.0165,35.0,,1.2969924812030076,2755.0,2.5892857142857144,37.17,
18599,2.7933,51.0,5.560919540229885,1.1149425287356323,1078.0,,,
18600,5.5785,17.0,6.2,,,2.5148936170212766,37.15,-122.18
18601,5.1664,32.0,5.825454545454545,1.1527272727272728,752.0,2.7345454545454544,,-122.12
18602,7.1831,18.0,5.572413793103448,,420.0,2.896551724137931,,-122.1
18603,7.1366,23.0,5.685393258426966,1.0786516853932584,264.0,,,-122.08
18604,5.208,46.0,6.09480122324159,,850.0,2.599388379204893,,-122.11
18605,4.4597,29.0,5.61578947368421,,1722.0,3.0210526315789474,37.14,-122.11
18606,3.9423,39.0,5.5096525096525095,,,2.583011583011583,,-122.13
18607,7.8774,15.0,6.077160493827161,1.0246913580246915,822.0,2.537037037037037,,-122.09
18608,6.9772,17.0,7.2582236842105265,1.105263157894737,,2.7532894736842106,37.12,-122.0
18609,,30.0,5.685258964143427,1.2390438247011952,686.0,2.733067729083665,,-122.04
18610,,36.0,6.005813953488372,1.1656976744186047,942.0,2.738372093023256,37.11,-122.02
18611,4.5972,39.0,,1.1923076923076923,497.0,2.389423076923077,,
18612,,21.0,6.474167623421355,,2670.0,3.0654420206659014,,
18613,4.1679,41.0,,1.3715846994535519,915.0,2.5,37.05,-122.05
18614,,,4.921686746987952,,,2.8283132530120483,37.06,-122.07
18615,4.1161,34.0,5.46875,,,2.642578125,,-122.08
18616,4.5096,,5.627403846153846,,,2.5757211538461537,37.03,-122.08
18617,,17.0,,1.0496304118268216,1987.0,2.098204857444562,37.04,-122.04
18618,5.6233,21.0,6.605113636363637,1.0411931818181819,,2.8607954545454546,37.03,-122.03
18619,10.0968,20.0,7.790697674418604,1.069767441860465,345.0,2.6744186046511627,,
18620,5.2078,30.0,6.3323170731707314,1.0426829268292683,816.0,2.4878048780487805,37.0,-122.03
18621,4.8,,5.430232558139535,1.1046511627906976,,2.6627906976744184,37.08,-122.04
18622,4.8611,35.0,7.15748031496063,1.4488188976377954,682.0,2.6850393700787403,,-122.02
18623,3.9728,12.0,,1.0368550368550369,,1.9262899262899262,,-122.03
18624,5.1121,19.0,,1.0478142076502732,2006.0,2.740437158469945,37.06,-122.01
18625,5.5919,17.0,,,2149.0,3.101010101010101,37.08,-122.0
18626,7.736,,7.0,1.0469208211143695,913.0,2.6774193548387095,,-121.95
18627,6.3617,20.0,6.82962962962963,,361.0,2.674074074074074,37.1,-121.96
18628,7.5755,20.0,6.3509933774834435,1.0066225165562914,798.0,,37.1,-121.87
18629,6.4517,23.0,7.176470588235294,1.2058823529411764,670.0,2.8151260504201683,37.1,-121.9
18630,5.8642,36.0,7.388349514563107,1.116504854368932,677.0,3.2864077669902914,,-121.93
18631,4.625,17.0,7.2594594594594595,1.0972972972972972,511.0,2.7621621621621624,,-121.96
18632,6.4214,14.0,,0.9557522123893806,306.0,2.7079646017699117,,-121.93
18633,6.3258,16.0,6.412621359223301,1.087378640776699,650.0,3.1553398058252426,,-121.96
18634,5.2486,,6.1676829268292686,1.1951219512195121,955.0,2.9115853658536586,37.05,-121.99
18635,6.0621,,6.512195121951219,1.018970189701897,,3.113821138211382,37.06,-122.0
18636,5.9039,21.0,6.445414847161572,,2616.0,2.8558951965065504,37.03,-122.01
18637,,21.0,,1.017094017094017,,2.9743589743589745,37.01,-121.97
18638,3.5943,14.0,5.001473839351511,,3416.0,2.5173176123802508,36.99,-121.98
18639,,25.0,,,522.0,2.8216216216216217,,-121.97
18640,3.075,29.0,,1.0193548387096774,,2.664516129032258,36.98,-121.98
18641,3.6364,16.0,4.535612535612535,1.0512820512820513,1039.0,2.96011396011396,36.99,-121.99
18642,4.6484,25.0,4.813211845102506,0.9612756264236902,1365.0,3.1093394077448746,,
18643,3.1914,,4.426656151419558,1.0417981072555205,3018.0,2.3801261829652995,36.98,
18644,3.7273,21.0,4.664345403899722,1.0264623955431755,,2.7186629526462394,,-121.98
18645,3.1167,20.0,,1.0595854922279793,2186.0,2.83160621761658,,
18646,2.1771,15.0,4.392496392496392,1.1341991341991342,,1.8845598845598845,36.97,-121.99
18647,2.8941,,5.5030549898167,1.3156822810590632,1136.0,2.3136456211812626,,-122.0
18648,4.7321,42.0,6.375,,451.0,,,
18649,2.625,16.0,,,300.0,1.910828025477707,36.96,-121.99
18650,4.7468,37.0,6.572748267898383,,,2.168591224018476,,-121.96
18651,2.8036,24.0,,,1954.0,2.345738295318127,,-121.97
18652,2.561,27.0,,,1808.0,1.9132275132275132,36.96,
18653,3.6619,31.0,4.63728323699422,,1489.0,2.151734104046243,36.96,-121.98
18654,2.6757,16.0,4.682251908396947,1.0658396946564885,2265.0,2.161259541984733,,
18655,3.7083,17.0,5.89727463312369,1.0419287211740043,1337.0,2.80293501048218,36.98,-121.97
18656,2.7587,15.0,4.8951890034364265,1.147766323024055,,2.656357388316151,,
18657,3.0777,23.0,,1.1817142857142857,1844.0,2.107428571428571,,-121.96
18658,4.2006,24.0,5.972222222222222,1.1150793650793651,1360.0,2.6984126984126986,36.98,-121.94
18659,3.0905,21.0,,,1486.0,1.9734395750332006,36.98,-121.94
18660,3.1546,34.0,4.669576059850374,,1622.0,2.0224438902743143,36.98,
18661,2.5172,31.0,,1.1887323943661972,746.0,2.101408450704225,36.97,-121.94
18662,4.7325,19.0,5.940186915887851,1.02803738317757,2954.0,2.7607476635514017,,-121.93
18663,4.1587,32.0,5.58080808080808,1.0757575757575757,,2.7323232323232323,,-121.94
18664,3.3447,20.0,5.219810040705563,,1725.0,2.340569877883311,,-121.96
18665,2.7375,23.0,,1.1231231231231231,1423.0,2.1366366366366365,36.99,-121.96
18666,4.2898,11.0,,1.0909090909090908,2004.0,2.3659976387249113,36.99,-121.94
18667,5.503,16.0,,1.1127098321342925,,2.962430055955236,37.0,-121.86
18668,,23.0,6.448863636363637,1.0954545454545455,2197.0,2.496590909090909,,-121.91
18669,2.6875,16.0,5.303523035230352,1.1056910569105691,865.0,2.3441734417344176,,-121.91
18670,4.8953,21.0,,0.9855832241153342,2001.0,2.622542595019659,36.98,-121.88
18671,3.5112,19.0,5.336225596529284,1.1843817787418656,1807.0,1.9598698481561823,36.97,-121.91
18672,3.6597,29.0,,1.241563055062167,,2.3570159857904085,,-121.92
18673,5.8325,18.0,6.351875808538163,1.0569210866752912,1971.0,2.54980595084088,36.96,-121.88
18674,4.4485,21.0,6.097039473684211,,1420.0,2.335526315789474,36.97,
18675,6.0281,18.0,6.538065843621399,,2304.0,2.3703703703703702,36.96,-121.88
18676,5.3276,22.0,,1.4819711538461537,1849.0,2.222355769230769,,-121.9
18677,4.9219,7.0,6.090460526315789,1.1167763157894737,1375.0,,,-121.87
18678,4.9517,29.0,5.979343863912515,1.174969623329283,2319.0,2.8177399756986636,36.94,
18679,5.368,18.0,7.858356940509915,1.3937677053824362,,3.634560906515581,36.89,-121.89
18680,3.1563,,,2.1517241379310343,,4.4862068965517246,,-121.91
18681,2.1719,17.0,,4.945454545454545,142.0,2.581818181818182,36.86,-121.82
18682,4.8021,28.0,7.033678756476684,1.1683937823834196,1154.0,2.989637305699482,37.0,-121.79
18683,4.3321,,,1.0382916053019147,1764.0,2.597938144329897,36.98,-121.83
18684,4.6611,16.0,5.840449438202247,,1417.0,3.1842696629213485,36.95,-121.82
18685,2.9559,22.0,5.909937888198757,1.0869565217391304,,2.360248447204969,37.02,-121.83
18686,3.1987,21.0,7.08,,779.0,3.895,37.0,-121.76
18687,3.934,18.0,5.268156424581005,,544.0,3.0391061452513966,,-121.79
18688,5.1433,23.0,5.297413793103448,1.0948275862068966,,2.961206896551724,36.96,-121.69
18689,4.7569,19.0,5.701812191103789,1.044481054365733,2790.0,4.596375617792422,,-121.75
18690,,27.0,5.163398692810458,0.9901960784313726,1066.0,3.4836601307189543,36.95,-121.75
18691,3.525,20.0,5.009478672985782,0.966824644549763,2389.0,2.830568720379147,36.96,-121.77
18692,3.2917,,5.792490118577075,1.0573122529644268,1954.0,,,-121.73
18693,2.1875,22.0,,,,4.336,36.93,-121.67
18694,1.2404,26.0,3.045238095238095,1.042857142857143,1276.0,3.038095238095238,,-122.39
18695,1.5972,44.0,4.68299711815562,,944.0,2.7204610951008648,40.58,-122.39
18696,2.1538,25.0,,1.0421052631578946,835.0,1.7578947368421052,,
18697,1.6983,,,,520.0,2.0077220077220077,,-122.38
18698,,36.0,,,807.0,2.1070496083550916,,
18699,1.9181,,4.674329501915709,1.053639846743295,800.0,3.0651340996168583,40.58,-122.36
18700,3.0549,7.0,5.196351931330472,,,2.3851931330472103,,-122.34
18701,3.2639,22.0,5.5046728971962615,0.9065420560747663,,3.1588785046728973,40.57,-122.35
18702,,,5.244299674267101,,,2.436482084690554,40.57,-122.34
18703,,,4.396484375,1.05859375,1479.0,2.888671875,40.57,-122.38
18704,3.5347,,5.430952380952381,0.9714285714285714,1164.0,2.7714285714285714,,-122.38
18705,,36.0,,1.0526315789473684,647.0,2.837719298245614,,-122.38
18706,3.6923,28.0,5.854497354497354,1.0317460317460319,1096.0,,40.54,-122.37
18707,,40.0,4.28021978021978,,1782.0,1.9582417582417582,40.58,-122.4
18708,2.8512,,5.525333333333333,1.0266666666666666,,2.744,,-122.41
18709,,43.0,,1.075268817204301,,2.6774193548387095,40.58,-122.4
18710,1.4091,38.0,,1.1466666666666667,468.0,3.12,40.57,
18711,2.6792,24.0,,0.992849846782431,2220.0,2.267620020429009,40.59,
18712,2.3289,17.0,5.772058823529412,,417.0,3.0661764705882355,,-122.45
18713,3.9375,17.0,5.203647416413374,0.9331306990881459,963.0,,,
18714,,10.0,,1.125537403267412,3176.0,2.7308684436801376,40.57,
18715,,,5.95045045045045,1.1666666666666667,749.0,3.373873873873874,,-122.4
18716,3.1439,9.0,5.542196531791907,1.0277456647398844,,2.4994219653179193,,-122.4
18717,3.4464,5.0,6.360097323600973,1.0535279805352797,,3.102189781021898,40.6,-122.42
18718,1.4125,22.0,4.771739130434782,1.0630434782608695,1021.0,2.2195652173913043,40.6,-122.39
18719,1.7227,,4.452425373134329,1.0569029850746268,2101.0,1.9598880597014925,40.61,-122.38
18720,,7.0,4.035853468433359,1.0413094310210445,2557.0,1.9929851909586906,40.6,-122.37
18721,2.4141,13.0,5.37910447761194,1.0507462686567164,,2.3850746268656717,,-122.39
18722,2.2905,11.0,4.621589561091341,,,2.2562277580071175,,-122.36
18723,3.6853,10.0,6.716923076923077,1.1353846153846154,,3.2646153846153845,,-122.34
18724,3.8103,5.0,5.594215600350569,1.0569675723049956,2965.0,2.5985977212971076,,
18725,3.0,2.0,7.069343065693431,1.2773722627737227,,2.759124087591241,40.58,-122.32
18726,,,5.699453551912568,1.1147540983606556,505.0,2.759562841530055,,
18727,2.0258,20.0,4.599231754161331,1.1113956466069141,,2.3879641485275287,40.56,
18728,2.6705,26.0,6.185344827586207,1.0086206896551724,544.0,2.3448275862068964,40.55,-122.37
18729,2.6513,21.0,4.9800796812749,,1428.0,2.8446215139442232,40.55,-122.36
18730,5.2149,13.0,6.261261261261262,,,3.234234234234234,,
18731,3.0954,19.0,5.085365853658536,,1952.0,2.644986449864499,40.55,-122.41
18732,,28.0,5.418269230769231,,538.0,2.5865384615384617,40.53,-122.41
18733,2.125,28.0,5.007017543859649,1.0666666666666667,692.0,2.4280701754385965,,
18734,,24.0,,1.0421686746987953,951.0,2.8644578313253013,,-122.39
18735,2.485,20.0,5.147058823529412,,834.0,2.4529411764705884,40.51,-122.4
18736,3.7896,18.0,5.936031331592689,1.010443864229765,2269.0,2.962140992167102,40.52,-122.37
18737,1.9,16.0,4.975133214920071,1.0905861456483126,,3.0106571936056836,,-122.35
18738,1.9881,12.0,,0.9988425925925926,2145.0,2.482638888888889,40.56,
18739,,17.0,5.253456221198157,,,2.248847926267281,40.54,-122.35
18740,2.184,31.0,5.5256410256410255,,231.0,2.9615384615384617,,
18741,,18.0,,,859.0,1.9046563192904655,,
18742,2.0395,26.0,4.72354211663067,,,,,-122.34
18743,2.5592,16.0,5.554,1.006,1432.0,2.864,,-122.33
18744,3.3816,,5.404710920770878,0.961456102783726,1374.0,2.942184154175589,,-122.32
18745,,,,1.015438906043229,6511.0,2.8720776356418174,,
18746,1.9946,16.0,4.853131749460043,,1206.0,2.6047516198704104,,-122.34
18747,3.5081,23.0,6.169603524229075,1.1167400881057268,1318.0,2.9030837004405288,,-122.33
18748,3.35,18.0,,,,2.4553191489361703,40.49,-122.31
18749,,,5.837378640776699,1.1553398058252426,1197.0,2.9053398058252426,,-122.28
18750,2.1458,22.0,5.287610619469026,1.0707964601769913,,2.502212389380531,,-122.4
18751,,15.0,,,,2.628888888888889,40.66,-122.43
18752,1.6429,23.0,,1.1013513513513513,1132.0,2.5495495495495497,,-122.42
18753,1.7422,21.0,,1.0451977401129944,,2.4717514124293785,40.69,-122.38
18754,1.7427,32.0,,1.0171277997364954,,2.7140974967061924,40.69,-122.36
18755,1.3801,,,1.1253132832080202,930.0,2.330827067669173,40.68,-122.35
18756,2.0391,28.0,4.716216216216216,1.0243243243243243,1011.0,,40.68,
18757,2.212,10.0,,1.0136986301369864,1274.0,2.9086757990867578,40.67,-122.38
18758,2.0119,17.0,5.388781431334623,1.081237911025145,1528.0,2.955512572533849,,-122.36
